"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EFEADKAH_01572",704.724862805362,-1.92597415481012,0.0944642464902614,-20.3883927133074,2.11996880285445e-92,1.23351080536744e-91
"EFEADKAH_00728",136.588534434561,-1.92237403654282,0.189163284209706,-10.162511422733,2.91470100917916e-24,7.68583450714436e-24
"EFEADKAH_01390",6628.00301868414,-1.92088556002016,0.0583456408537607,-32.9225205501594,1.04667510972035e-237,1.4146541617476e-236
"EFEADKAH_00347",170.658952048206,-1.91911750367132,0.170827004781971,-11.2342747337912,2.76757190418182e-29,7.81767733758577e-29
"EFEADKAH_03122",8.46946236688597,-1.91833711008243,0.682953644694026,-2.8088833334243,0.0049713658570358,0.0070181249148037
"EFEADKAH_00158",6.66896884797378,-1.91632240961774,0.772728566705672,-2.4799424949274,0.0131403572898206,0.0179941103459878
"EFEADKAH_01170",943.413781515509,-1.91528295874347,0.0899245022025853,-21.2987885596369,1.16495017300413e-100,7.25446244098027e-100
"EFEADKAH_02447",12.6155715612569,-1.91516471020294,0.580146202044175,-3.30117598538912,0.000962804705031697,0.00142389272863863
"EFEADKAH_01280",230.399702795874,-1.91240479051638,0.141417911413921,-13.523073360339,1.14299052358979e-41,3.91029902167947e-41
"EFEADKAH_01622",17296.6219178993,-1.90275530598295,0.0522729479633885,-36.4003826092919,4.19807452282584e-290,6.91420579879622e-289
"EFEADKAH_02832",122.359317881082,-1.8984719037003,0.202326459836333,-9.38321119855516,6.39934245164989e-21,1.58354828811763e-20
"EFEADKAH_02767",1282.19031003397,-1.89051737643307,0.0767424103115509,-24.6345843029707,5.38408194069752e-134,4.1186860328077e-133
"EFEADKAH_00717",5374.29255633285,-1.8887346355995,0.0704392847055869,-26.8136543903561,2.23966239183954e-158,1.94534364524622e-157
"EFEADKAH_00488",10512.2089899359,-1.88368237534089,0.0603189530380412,-31.2286981200239,4.34604026499977e-214,5.17745666352146e-213
"EFEADKAH_01837",5817.38065890444,-1.88144643416579,0.0684868791467502,-27.4716333640247,3.83258533287193e-166,3.50042793735637e-165
"EFEADKAH_00102",782.52519531523,-1.88118641956542,0.109264956750916,-17.2167406230145,1.98877346243512e-66,9.17942299506808e-66
"EFEADKAH_02860",185.480552708493,-1.87621451612113,0.162070309365723,-11.5765467682752,5.41850705219243e-31,1.55536954812457e-30
"EFEADKAH_02724",277.459923777709,-1.86959142615813,0.12938904234458,-14.4493798878205,2.52952961458975e-47,9.3546039980043e-47
"EFEADKAH_02286",939.550738918996,-1.86622072183954,0.0866290285808409,-21.5426716934498,6.20243773635839e-103,3.93560996576509e-102
"EFEADKAH_00571",5204.79213837573,-1.86592788834711,0.0607385417625222,-30.7206566736914,3.01607881173717e-207,3.49633136099071e-206
"EFEADKAH_00114",2895.08289017301,-1.86422234740285,0.0678994014156566,-27.4556521638641,5.94780319393972e-166,5.39960205618504e-165
"EFEADKAH_01870",828.370449327148,-1.85801968911898,0.0860512744616676,-21.5920066349122,2.13537276663463e-103,1.36356218615186e-102
"EFEADKAH_00999",6650.14061445057,-1.85739643805591,0.0788083476230704,-23.568524072343,8.10764372578823e-123,5.8181995689347e-122
"EFEADKAH_01036",694.353534977266,-1.85222018087474,0.0919688948325544,-20.1396372572166,3.31756896819253e-90,1.88307963655975e-89
"EFEADKAH_02287",1648.0459473826,-1.84523025699699,0.0778288527395189,-23.708819956176,2.92434352341409e-124,2.11874312008896e-123
"EFEADKAH_01528",50.3932710874904,-1.84373983950055,0.283029240719867,-6.51430867994811,7.30251903877467e-11,1.42735359162561e-10
"EFEADKAH_01071",4698.81468390192,-1.84321842368574,0.0691746812633641,-26.6458535120412,1.99908862933188e-156,1.71171963886543e-155
"EFEADKAH_01397",163.871592234685,-1.83863697391351,0.168170645922041,-10.9331623472853,8.00105603563577e-28,2.21240210012901e-27
"EFEADKAH_00852",5000.76489421889,-1.8364720119269,0.059486306975346,-30.8721805959146,2.82306664403628e-209,3.29795459888579e-208
"EFEADKAH_00230",19755.5442030383,-1.83516342319558,0.054017133018414,-33.9737287162203,5.44481440491387e-253,7.88974548865885e-252
"EFEADKAH_01295",323.830057201469,-1.8343638047785,0.139613046977142,-13.1389139088042,1.970344604235e-39,6.49029359252929e-39
"EFEADKAH_02612",416.759834088937,-1.8336733480198,0.114248382317808,-16.049884565709,5.72704713875086e-58,2.42094250718024e-57
"EFEADKAH_00203",63.4113110255707,-1.83328509091546,0.261590589270255,-7.00822264298452,2.41364515996318e-12,4.94879354566601e-12
"EFEADKAH_00143",969.131540679695,-1.82882273074562,0.0892528153035031,-20.4903646403391,2.62420563369378e-93,1.53579723882584e-92
"EFEADKAH_00816",10391.7700389818,-1.82598208846867,0.0582340709862624,-31.3559065602579,8.0827604075535e-216,9.90302433673425e-215
"EFEADKAH_00512",8834.78081366098,-1.82102577837922,0.0593370902520491,-30.6895024788704,7.85823556108021e-207,9.03997022179227e-206
"EFEADKAH_02696",10718.4725010601,-1.81335960611896,0.0893687773254384,-20.2907509802397,1.55206294908502e-91,8.89337971205752e-91
"EFEADKAH_02295",93.008707471694,-1.81101930835021,0.217552616738617,-8.32451172272543,8.46770507339523e-17,1.93053427316288e-16
"EFEADKAH_01454",7.14422364661716,-1.80541816322845,0.754281314737336,-2.39356076831514,0.0166857170400139,0.0225822861062425
"EFEADKAH_00112",468.513098225489,-1.80341060435749,0.111365902772663,-16.1935615790668,5.59917553455672e-59,2.39374681718496e-58
"EFEADKAH_01821",217.047038874031,-1.79842126213441,0.150589271566606,-11.9425590111774,7.10044801230388e-33,2.11469864714268e-32
"EFEADKAH_02106",127.524020175678,-1.79111392915342,0.182997604937615,-9.78763590793456,1.27235956759658e-22,3.26373764828603e-22
"EFEADKAH_01431",1084.09121679945,-1.7885760440106,0.0974545863697739,-18.3529181194631,3.12849839579494e-75,1.58475532183629e-74
"EFEADKAH_01332",127.660625514007,-1.78595236215535,0.184756718650994,-9.66650834240573,4.18410211231213e-22,1.06241649254497e-21
"EFEADKAH_01216",48175.8394862453,-1.78534831231887,0.0596664969233207,-29.9221238782172,1.0145308065422e-196,1.12007174026307e-195
"EFEADKAH_01838",4481.13728107933,-1.78449843751512,0.0742400004754141,-24.0368861272582,1.14482888083759e-127,8.49880356365638e-127
"EFEADKAH_01733",287.656076781854,-1.78372342274815,0.128114604277652,-13.9228734522915,4.60030805229035e-44,1.63121511407096e-43
"EFEADKAH_02268",34.5655858733414,-1.7819566050402,0.339216040040161,-5.25316139186469,1.49510414686679e-07,2.63061523564303e-07
"EFEADKAH_00707",5069.83921685662,-1.77985305360169,0.0614315668786011,-28.9729392238842,1.44298242905603e-184,1.47930239495744e-183
"EFEADKAH_00420",487.718764370619,-1.77804176646034,0.130654214288037,-13.6087593970794,3.55222487813796e-42,1.23062135433423e-41
"EFEADKAH_01060",428.200242833171,-1.77163780581747,0.112545456128479,-15.7415311711475,7.85204398060257e-56,3.24637319033418e-55
"EFEADKAH_02897",368.67890132807,-1.77088839337882,0.115603829829026,-15.3185962437222,5.74447535130131e-53,2.29322499454598e-52
"EFEADKAH_01661",1006.29608512751,-1.76345735794279,0.0818697156797233,-21.5398006857809,6.59901346998426e-103,4.17845096607827e-102
"EFEADKAH_02355",1152.29213272428,-1.75872259168022,0.0815256620862821,-21.5726256821918,3.24729150242904e-103,2.0692043527106e-102
"EFEADKAH_00408",2027.96118935468,-1.75511611517326,0.0752822419032022,-23.3138130693556,3.21106431484592e-120,2.25073205696409e-119
"EFEADKAH_01167",3773.13785219807,-1.75051884547925,0.0633074458848256,-27.6510735982612,2.70905669576056e-168,2.49697152324842e-167
"EFEADKAH_02111",39353.5556824795,-1.74656523523488,0.0674294167523904,-25.9021257984255,6.30240906983834e-148,5.19001664931496e-147
"EFEADKAH_01047",1145.56835846881,-1.74546168393078,0.0772695684544248,-22.5892510964429,5.52767452977859e-113,3.76081513154688e-112
"EFEADKAH_00726",64.1228588065635,-1.73965856653372,0.250279744943783,-6.95085639840522,3.63075310664372e-12,7.41904397520283e-12
"EFEADKAH_01663",1309.90652991929,-1.73921360458254,0.0800351745517462,-21.7306154990399,1.05380208113564e-104,6.8011980140103e-104
"EFEADKAH_00332",219.429909386125,-1.73821539307771,0.142274522490069,-12.2173342258031,2.51186958939839e-34,7.64724741661289e-34
"EFEADKAH_00714",1923.76205434712,-1.73798162610498,0.078801734732215,-22.0551188626876,8.53072713897193e-108,5.56528389542455e-107
"EFEADKAH_01777",1641.00532052093,-1.73563623421868,0.0770719406883941,-22.5196902882716,2.66222288218241e-112,1.79908963383358e-111
"EFEADKAH_01327",26.9354071559383,-1.7324860589432,0.385172785233369,-4.49794514400472,6.86133941992199e-06,1.13939818245977e-05
"EFEADKAH_00990",1871.98387353138,-1.71795043553583,0.0754009266130835,-22.7842085330253,6.57602374993189e-115,4.50457626870334e-114
"EFEADKAH_02670",171.872069638034,-1.71420545364048,0.157655313209471,-10.8731219947081,1.54810977481994e-27,4.26898706432507e-27
"EFEADKAH_01373",82.6963451739916,-1.71232543552877,0.231799386323776,-7.38710081456818,1.50064819544453e-13,3.15628308518479e-13
"EFEADKAH_00511",2801.15612113463,-1.71014785354365,0.0671840183418385,-25.4546824639494,6.26519755917657e-143,5.07615737724682e-142
"EFEADKAH_00894",4321.06518794935,-1.7073548181904,0.060587687400511,-28.1798974584397,1.03132072678662e-174,9.80568034869047e-174
"EFEADKAH_01246",1116.06653403576,-1.70436459503797,0.0838101975908915,-20.336004973495,6.17612764139305e-92,3.55245204411425e-91
"EFEADKAH_00421",3814.57614313545,-1.70183624936987,0.0703263348323353,-24.1991318533407,2.27203801029703e-129,1.69923636799882e-128
"EFEADKAH_02095",819.995962171157,-1.69709063922669,0.0991364674219245,-17.1187322219571,1.07593084563558e-65,4.89118486990293e-65
"EFEADKAH_00636",57.3855612168865,-1.69669940391783,0.278178599543682,-6.0993167939628,1.0652277094769e-09,2.00913411537132e-09
"EFEADKAH_01439",8029.12473498238,-1.69487078536172,0.0631462370349564,-26.8404083116383,1.09155395644068e-158,9.56378960672156e-158
"EFEADKAH_01983",669.048932142527,-1.6941877492973,0.0965924247091249,-17.5395508954157,7.14901282608178e-69,3.3986001037556e-68
"EFEADKAH_00134",9075.49292758632,-1.68660155284189,0.0552869516797225,-30.5063220452518,2.14839198543651e-204,2.43430580605475e-203
"EFEADKAH_01426",714.568461186463,-1.68285777169829,0.0895556506830254,-18.791195852673,8.91477080505944e-79,4.62463325412206e-78
"EFEADKAH_00209",1228.74050366035,-1.67902076683842,0.075922475574633,-22.1149370345269,2.27025250008682e-108,1.4907496808849e-107
"EFEADKAH_02396",208.885431114839,-1.67580748655432,0.143611159004471,-11.6690617788423,1.83435028253738e-31,5.32120476570517e-31
"EFEADKAH_02022",4400.83282483596,-1.67514627367351,0.0591817216274255,-28.3051291447599,2.98837495391942e-176,2.85935305114702e-175
"EFEADKAH_00334",2345.37815087909,-1.66854173379468,0.0688363947419159,-24.2392376888772,8.58727389378494e-130,6.43831928255418e-129
"EFEADKAH_00876",3099.11868226585,-1.66517484408523,0.0696431342796427,-23.9101077415462,2.40430616491925e-126,1.76315785427412e-125
"EFEADKAH_01945",5.97027737969424,-1.66469484747645,0.791551769336071,-2.10307766587743,0.0354589809331662,0.0464868936635767
"EFEADKAH_02678",331.692308876105,-1.66432319387465,0.131067297009917,-12.698233898489,6.04791567098853e-37,1.91073562184061e-36
"EFEADKAH_00117",2373.67705881032,-1.65046706037711,0.079827212763251,-20.6754940232225,5.75742892360214e-95,3.42942505449345e-94
"EFEADKAH_01988",3351.40900780871,-1.64739899920608,0.0705325614776165,-23.3565741083838,1.18168279469662e-120,8.32147650284021e-120
"EFEADKAH_02697",160.907459891437,-1.64573859082503,0.165367482796979,-9.95200847826591,2.47144091512092e-23,6.38844161078425e-23
"EFEADKAH_02505",4583.64959313767,-1.64567166964579,0.0706913385662836,-23.2796789963558,7.12261626284088e-120,4.98087364645067e-119
"EFEADKAH_01487",88981.2184314947,-1.64409139309315,0.0552907907385305,-29.7353568493538,2.68190833978955e-194,2.91814864120061e-193
"EFEADKAH_01898",7.17461479962067,-1.64173135234089,0.742047038026661,-2.21243569236093,0.0269365749856086,0.0357336430486903
"EFEADKAH_01341",98.2349653451715,-1.64165567144103,0.205338941254257,-7.99485797196297,1.29723319819066e-15,2.88337821485741e-15
"EFEADKAH_00361",24.0006639062669,-1.64136761806861,0.394578618182965,-4.15979868759008,3.18528221203672e-05,5.13392544763566e-05
"EFEADKAH_00348",72.1353035684232,-1.63568727506858,0.232236555507153,-7.04319469213882,1.87881412871552e-12,3.86535548392395e-12
"EFEADKAH_02051",152.693659463172,-1.63282817701044,0.169215972941895,-9.64937380687528,4.94567994823857e-22,1.25262851798244e-21
"EFEADKAH_01482",44027.0207075111,-1.63069619291635,0.0758460902260104,-21.5000692594319,1.55455783600478e-102,9.82271974364447e-102
"EFEADKAH_02536",361.306234324922,-1.6302670785107,0.123721652702867,-13.1768938006833,1.19198339305219e-39,3.95229697102234e-39
"EFEADKAH_00544",991.220866689256,-1.62831565501236,0.100332436615673,-16.2292047311647,3.13494721666129e-59,1.34214927713311e-58
"EFEADKAH_00255",1430.13374965314,-1.62324279862864,0.0817135550833124,-19.8650370427971,8.16918372360448e-88,4.54278962046935e-87
"EFEADKAH_01822",567.963561347558,-1.62302115577705,0.12729994174056,-12.7495828637911,3.13417791903138e-37,9.96456988181497e-37
"EFEADKAH_00157",4340.29005966768,-1.61708133738351,0.0854118414264384,-18.9327534727867,6.12742774811354e-80,3.21743331582129e-79
"EFEADKAH_01560",36.9488387372411,-1.61698812963182,0.321628083185637,-5.02750914539551,4.96891796629733e-07,8.59226549077462e-07
"EFEADKAH_02257",312.078420104615,-1.6126476583803,0.125242980293652,-12.8761520573784,6.13172537620012e-38,1.9723607560157e-37
"EFEADKAH_00481",588.32608194405,-1.6080074848076,0.102922684139533,-15.6234507314987,5.0402398383859e-55,2.05287606390474e-54
"EFEADKAH_01599",1005.93899336229,-1.60191024071974,0.0844783436962122,-18.9623774642207,3.49005552682357e-80,1.83578138880388e-79
"EFEADKAH_00263",53.562652490811,-1.59992907037835,0.269620529463286,-5.93400314717582,2.95636159342229e-09,5.50709137365562e-09
"EFEADKAH_01031",3291.89802973385,-1.5988195564329,0.0621715564735115,-25.7162542989265,7.69164708487354e-146,6.26557413886726e-145
"EFEADKAH_01629",3283.07794321649,-1.5948011011526,0.0730674736179195,-21.8264163544513,1.30240007103337e-105,8.44179314859051e-105
"EFEADKAH_01264",3901.78440204549,-1.59380013069238,0.0610024848958995,-26.1268066934026,1.80857112039883e-150,1.5016620817857e-149
"EFEADKAH_03124",48.5569295057994,-1.59118018667655,0.293227903378299,-5.42642827761087,5.74929121195534e-08,1.0271703445663e-07
"EFEADKAH_02284",1490.88194350864,-1.5898872885859,0.0761957258505429,-20.8658329694825,1.09470836848243e-96,6.61212629780768e-96
"EFEADKAH_01767",79.5173061024155,-1.57769094969604,0.224154187781722,-7.0384183552813,1.94434173913696e-12,3.99743929178635e-12
"EFEADKAH_02441",8.48806263408554,-1.57575860849482,0.661128299955527,-2.38343844697137,0.0171517525551882,0.0231713949804291
"EFEADKAH_00377",405.647165393736,-1.57540624798064,0.112367007746387,-14.020185102164,1.17308294692003e-44,4.19913539431946e-44
"EFEADKAH_01279",254.437827336791,-1.57334514732257,0.139314085790965,-11.293510906595,1.41278272162124e-29,3.99824143001543e-29
"EFEADKAH_00378",573.10680018603,-1.57017985833186,0.100174146152867,-15.674502041033,2.25989141236943e-55,9.25450097402374e-55
"EFEADKAH_00570",3355.24585422878,-1.56737888926894,0.0653346302409187,-23.9900169862337,3.53491799243891e-127,2.60494934699532e-126
"EFEADKAH_01441",7587.73550649972,-1.55932480586146,0.0892103518389699,-17.4791913014326,2.06405576404927e-68,9.75088412671553e-68
"EFEADKAH_00684",7712.38433417702,-1.55899725289387,0.0616527365987142,-25.2867486327668,4.4684438315306e-141,3.59143725552886e-140
"EFEADKAH_03123",18.9012044940554,-1.55089340073843,0.444209999904574,-3.49135184050695,0.000480582926070765,0.000721353057359207
"EFEADKAH_01162",14106.4794924553,-1.5427851532177,0.0533419132905116,-28.9225687278099,6.21248359979841e-184,6.30452039386949e-183
"EFEADKAH_02605",760.250431189599,-1.54113688623472,0.0893336294793984,-17.2514751187864,1.09078535747355e-66,5.05011838314173e-66
"EFEADKAH_00889",2670.87143044564,-1.53872534082496,0.0681918800721732,-22.5646417021557,9.64517674721663e-113,6.53271072272155e-112
"EFEADKAH_01427",1764.96813031881,-1.53666690241436,0.0881078871251377,-17.4407417151187,4.04786384273074e-68,1.90927411924733e-67
"EFEADKAH_02102",1102.52797736003,-1.53663989074034,0.0794518185554031,-19.3405250965881,2.4496801346972e-83,1.32555402620779e-82
"EFEADKAH_00136",2924.78822468554,-1.53559100630064,0.0849848771071654,-18.068991314352,5.59268674460759e-73,2.7543068379489e-72
"EFEADKAH_00506",862.970352896367,-1.53338892799,0.0893585528656248,-17.1599570361874,5.29527976671871e-66,2.42184722562826e-65
"EFEADKAH_01263",1139.14782493146,-1.52846455264769,0.0802623791465688,-19.0433496851187,7.46004086435169e-81,3.95159282340176e-80
"EFEADKAH_00469",622.185934396289,-1.52730926590591,0.0970038808966564,-15.7448264109457,7.45353690447863e-56,3.0858461854531e-55
"EFEADKAH_02831",35.4014389701999,-1.52659502513545,0.336576881410115,-4.53565027621522,5.74262711614326e-06,9.57846050252119e-06
"EFEADKAH_00565",16158.9341087358,-1.52406976160924,0.0529236166979117,-28.7975360850456,2.30288165290124e-182,2.28318595455406e-181
"EFEADKAH_02611",912.551811626784,-1.5186486491958,0.0894554024979976,-16.9766007059193,1.22371670899287e-64,5.49669472564009e-64
"EFEADKAH_02613",776.115301638886,-1.51826886436776,0.0884632333242154,-17.1627105105162,5.05007526333001e-66,2.31321076651621e-65
"EFEADKAH_00885",699.106621014664,-1.51803467553905,0.0946425326957697,-16.0396666519778,6.75157749588675e-58,2.85003565442614e-57
"EFEADKAH_01424",1338.13549889403,-1.51253683194798,0.0768665772519218,-19.6774318048637,3.3663425979606e-86,1.84811595450879e-85
"EFEADKAH_02430",2055.54638638598,-1.51016134662933,0.0683307130951783,-22.1007695986696,3.10725869679026e-108,2.03151360349802e-107
"EFEADKAH_01666",37004.907036747,-1.50864149064358,0.0518046614950958,-29.1217324291637,1.90546430269257e-186,1.98036876148807e-185
"EFEADKAH_01135",123.892215792073,-1.50814516787891,0.182662376611922,-8.25646307604475,1.50052619563518e-16,3.40299921267451e-16
"EFEADKAH_01430",4158.47267125004,-1.50624993377799,0.0620098373657141,-24.290499665313,2.47022864640323e-130,1.85667559607465e-129
"EFEADKAH_00135",1732.18121002617,-1.50295152033117,0.0773181737131267,-19.4385284617245,3.64470619755351e-84,1.98287806487839e-83
"EFEADKAH_02052",142.639194574519,-1.49979092449318,0.181225150205414,-8.27584318618695,1.27549769556626e-16,2.89484190846137e-16
"EFEADKAH_00878",6735.32754443359,-1.4975204233889,0.0553742054201447,-27.0436462614074,4.53666562802127e-161,4.02162064789885e-160
"EFEADKAH_00657",4560.56742685418,-1.49572502522507,0.0578986800101262,-25.8334909356047,3.73006537515606e-147,3.06332889392925e-146
"EFEADKAH_01164",845.599629883603,-1.49495438264393,0.0880904547577527,-16.9706739141605,1.35369611932428e-64,6.06246672160977e-64
"EFEADKAH_01339",77.680605974066,-1.493216494472,0.22485275054098,-6.64086381367106,3.11850077738938e-11,6.15934557211768e-11
"EFEADKAH_01933",1366.19229724344,-1.49254141973219,0.0860805136966186,-17.3389000092692,2.39272176230404e-67,1.11808734753246e-66
"EFEADKAH_00725",18.5748479014952,-1.49215218676603,0.462575013217753,-3.22575181133619,0.00125642257051488,0.00184544718690636
"EFEADKAH_02719",35.8847400197909,-1.49118331986421,0.336107003568692,-4.436632691468,9.13770170300843e-06,1.50909769495164e-05
"EFEADKAH_01610",3593.39809820794,-1.48948748281189,0.0679100328102466,-21.9332464022481,1.25170676229109e-106,8.14825957137222e-106
"EFEADKAH_01735",931.492700703296,-1.48808034209821,0.0915606266609068,-16.2524045145441,2.14772970324335e-59,9.20804740480149e-59
"EFEADKAH_01924",1168.34945548047,-1.48720156299432,0.0831004267107109,-17.8964371407088,1.25711472384162e-71,6.09154948176629e-71
"EFEADKAH_01488",224325.793665757,-1.48716557133644,0.0515121597429419,-28.8701848021468,2.82777395836208e-183,2.83153179750941e-182
"EFEADKAH_01741",378.072213998391,-1.48547199384751,0.134637915471784,-11.033088180564,2.64619394547894e-28,7.39168540470206e-28
"EFEADKAH_02601",797.15562370471,-1.48534030024004,0.0857685373500998,-17.3180089824431,3.44057438569745e-67,1.60276525479013e-66
"EFEADKAH_00900",4397.94832357897,-1.4830437068371,0.0627094690492846,-23.6494381043403,1.19613361129329e-123,8.64543574205748e-123
"EFEADKAH_01206",2087.02642517184,-1.48113453806439,0.0761768585536965,-19.4433659537214,3.31674142030443e-84,1.80771403992722e-83
"EFEADKAH_02103",128.920038443841,-1.47726317158826,0.179096946846664,-8.24839952661528,1.60529903442291e-16,3.63787315018847e-16
"EFEADKAH_00687",4963.11818728756,-1.47615493576078,0.0627212073848935,-23.5351804805389,1.7805748034973e-122,1.2747393011261e-121
"EFEADKAH_00214",512.603218353551,-1.47174189378478,0.099014534170489,-14.863897569327,5.65379177086366e-50,2.16525138467383e-49
"EFEADKAH_01613",10.5277643105617,-1.47072099715769,0.600628762949094,-2.44863564298259,0.0143398424922097,0.0195390078081013
"EFEADKAH_02094",2037.6054034865,-1.46934910977181,0.0765703966351578,-19.1895193748696,4.52807835983418e-82,2.42840359013171e-81
"EFEADKAH_00329",43.7517671508539,-1.46895463494274,0.300474511021252,-4.8887828453404,1.01461340778238e-06,1.73162220331601e-06
"EFEADKAH_01787",112.469314688732,-1.45838028997088,0.186292647547749,-7.8284371883065,4.93971626543948e-15,1.08121313173817e-14
"EFEADKAH_00215",1523.18162034039,-1.45501866490603,0.077208316980228,-18.8453617669019,3.20764790400941e-79,1.66974970339972e-78
"EFEADKAH_02895",124.473629242693,-1.45433498251818,0.178649819480058,-8.14070222265476,3.92991851549286e-16,8.81963842568538e-16
"EFEADKAH_02255",2721.12253367462,-1.45323096333104,0.0732839869062731,-19.830129673344,1.63617430928665e-87,9.08182204086551e-87
"EFEADKAH_01684",5542.90351332017,-1.4488510492062,0.0574009461292865,-25.2408914296097,1.42588509009031e-140,1.13995163435867e-139
"EFEADKAH_01947",13.7970854937997,-1.44267569559244,0.508308543333311,-2.83818895927241,0.00453703146609058,0.00642603986785573
"EFEADKAH_00884",3045.83881557576,-1.44190352719223,0.0631786324409089,-22.8226454338156,2.73261234409871e-115,1.87610332690513e-114
"EFEADKAH_01282",10643.0291831816,-1.44140842016156,0.0538400185301717,-26.7720639686222,6.83597733455667e-158,5.92058496734305e-157
"EFEADKAH_01913",1971.59290165258,-1.43861643036704,0.0662088619146125,-21.7284573207492,1.10450776164897e-104,7.11321878976497e-104
"EFEADKAH_01573",1086.09950001323,-1.43661996074596,0.0880039690785599,-16.3244905404609,6.60901168804267e-60,2.85380533349006e-59
"EFEADKAH_01342",628.814742678681,-1.4362806546791,0.0947330210251265,-15.1613517560909,6.37437714900683e-52,2.5114212715172e-51
"EFEADKAH_00887",2324.70354564707,-1.43433241742562,0.0699956408945983,-20.4917391868085,2.55115339047901e-93,1.49594870017582e-92
"EFEADKAH_00888",3010.11955393864,-1.43135644453454,0.0636301972182836,-22.4949239057717,4.65379068800081e-112,3.13792508582426e-111
"EFEADKAH_02508",42830.8926025543,-1.42887663549529,0.0642182215909602,-22.2503302037319,1.11965439262558e-109,7.44953275799886e-109
"EFEADKAH_00644",945.297265939737,-1.42549378278583,0.0844596940238354,-16.877799514447,6.55427197711891e-64,2.90936314271523e-63
"EFEADKAH_01809",4306.40979093543,-1.42170545021982,0.0659339572892616,-21.5625681920258,4.03578769965307e-103,2.5662160604967e-102
"EFEADKAH_01045",790.810583974398,-1.4141489097756,0.121127184852671,-11.674909406139,1.71248071478383e-31,4.97246327009485e-31
"EFEADKAH_01087",11.6532851652627,-1.40980956426966,0.563019829996981,-2.50401404916275,0.0122793158166907,0.0168456339879407
"EFEADKAH_02055",122.093654595149,-1.40919148009234,0.181208744333781,-7.77661963981525,7.44881371275977e-15,1.62333510703239e-14
"EFEADKAH_00891",660.296721799,-1.4087358294212,0.0956161538610759,-14.7332409068451,3.94332081244266e-49,1.49687266104561e-48
"EFEADKAH_01145",975.16680792361,-1.40796248869941,0.083060528054333,-16.9510418688695,1.89073308259105e-64,8.44247334952506e-64
"EFEADKAH_02148",1122.87329633518,-1.40689163860632,0.0925503845510382,-15.2013591886317,3.46359274203481e-52,1.37178298613573e-51
"EFEADKAH_01457",835.847007258098,-1.40625250838677,0.0929181869390008,-15.1343085214302,9.61863886866793e-52,3.76990605333747e-51
"EFEADKAH_00806",40444.3709301539,-1.40228029624054,0.0598788917309743,-23.4186080554187,2.7622821550365e-121,1.95434704584038e-120
"EFEADKAH_00719",3471.7491718473,-1.39745487679121,0.0596443048175437,-23.429812470212,2.12362819666522e-121,1.5060271493527e-120
"EFEADKAH_00740",70.4038349264482,-1.39451112373568,0.251742510375793,-5.5394344072203,3.03450073240429e-08,5.47336038747249e-08
"EFEADKAH_01789",507.57401748548,-1.3907445352468,0.107803758209157,-12.9007054888432,4.45995297344365e-38,1.43767895849831e-37
"EFEADKAH_01553",23.0123227243626,-1.38476965522323,0.398205583083056,-3.4775244598577,0.000506066875033852,0.000758471189135768
"EFEADKAH_00156",24266.9172966676,-1.38436731953387,0.0536088452297958,-25.8234870309132,4.83169660734741e-147,3.95726455830029e-146
"EFEADKAH_01425",5879.24706939665,-1.38436097531561,0.0552085981283807,-25.075097398714,9.2982147729589e-139,7.35559562354281e-138
"EFEADKAH_03069",33.0208353908541,-1.38361905501331,0.352152064005208,-3.92903860700599,8.52861476904446e-05,0.000134582434104189
"EFEADKAH_01729",108.291642842241,-1.37915618354394,0.192567404869128,-7.16193991647361,7.95432867416834e-13,1.64658974065545e-12
"EFEADKAH_01423",2401.73038567309,-1.37279174248544,0.0646224031306823,-21.2432790484334,3.80387858373012e-100,2.35903087476596e-99
"EFEADKAH_00409",2703.85174108405,-1.37126928402323,0.0659872633635583,-20.7808176021514,6.45499811738667e-96,3.87557058282937e-95
"EFEADKAH_01456",829.35354130181,-1.36601192793801,0.0857781938195572,-15.924932283041,4.25474087457101e-57,1.78853403011953e-56
"EFEADKAH_00126",4678.60080778304,-1.36576790517744,0.0724988296232986,-18.8384821144551,3.65292018706703e-79,1.89825886962414e-78
"EFEADKAH_00886",547.32974223402,-1.36424028726686,0.102120838432475,-13.3590784036594,1.04854275910294e-40,3.53107025244274e-40
"EFEADKAH_00547",570.023073117892,-1.36353132939333,0.0981949966393972,-13.8859552529,7.70660360077533e-44,2.71987157526193e-43
"EFEADKAH_00805",46292.7992366445,-1.35977063156747,0.0678153780225496,-20.0510661625351,1.97565594424306e-89,1.10886909049322e-88
"EFEADKAH_01331",90.9866840886791,-1.35594988715874,0.205733832459277,-6.59079681231883,4.3747226298388e-11,8.61228870433321e-11
"EFEADKAH_02949",11.5209661784459,-1.35448348400561,0.59732930484821,-2.26756576818177,0.0233556860907236,0.0311615926858968
"EFEADKAH_00502",706.08401052078,-1.35340526284512,0.0930534354787326,-14.5443879195029,6.33953407692952e-48,2.37063966598829e-47
"EFEADKAH_02015",341.525062767052,-1.34958734398307,0.115130812058277,-11.7222081548416,9.80816140739148e-32,2.86174235061742e-31
"EFEADKAH_00875",2963.73353248632,-1.34827168293412,0.063828431023126,-21.1233718473453,4.85061214392677e-99,2.98972290425261e-98
"EFEADKAH_02389",1732.57342739786,-1.34705005231658,0.069975073308013,-19.2504271683603,1.40003806566732e-82,7.56221277763675e-82
