"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EFEADKAH_00026",730.418016188417,0.165612429706539,0.087945714744663,1.88312108426624,0.0596839604886771,0.0766130566068454
"EFEADKAH_00027",8.43201415314535,0.124841968837599,0.613011821204495,0.203653444385949,0.838624325651199,0.86502865075726
"EFEADKAH_00028",188.538844636073,1.32577836604906,0.14431892187925,9.18644865680415,4.06024808472726e-20,9.90897791689715e-20
"EFEADKAH_00029",349.766951348938,1.76228981402467,0.114736817449877,15.359409936523,3.06350166188349e-53,1.22621434381366e-52
"EFEADKAH_00030",0.329653465120637,0.191192787705427,3.04784269601243,0.0627305300091667,0.949981085830565,0.958651050305062
"EFEADKAH_00031",48.8912621835706,0.579716198061324,0.25718038471654,2.25412291337956,0.0241884365594561,0.0322298619762161
"EFEADKAH_00032",8875.60303388349,1.40574670596574,0.0570265739761384,24.6507304919623,3.61433808068575e-134,2.77191220742668e-133
"EFEADKAH_00034",368.872353334646,-1.05207851616472,0.110619564996548,-9.51078153487183,1.89235426848922e-21,4.72931655491419e-21
"EFEADKAH_00035",2545.61562502344,0.859879023665645,0.0703584732946818,12.2213996893341,2.38935044610981e-34,7.28159984284626e-34
"EFEADKAH_00036",980.034186261924,0.0281403208886597,0.0892293215446219,0.315370781728821,0.752480148562499,0.788038626743353
"EFEADKAH_00037",221.22733763412,0.166622236475043,0.130505847599006,1.2767415371839,0.2016935116814,0.242000097216457
"EFEADKAH_00038",1026.68654754679,-0.0952666648832192,0.0819015916663556,-1.163184535794,0.244754639384261,0.289176982792695
"EFEADKAH_00039",1102.03735441571,2.88680567541957,0.0972002621141917,29.6995667771773,7.77816418387867e-194,8.40264761656283e-193
"EFEADKAH_00040",796.90289349884,1.91540969398398,0.0855344123999537,22.3934395553878,4.56005216380089e-111,3.06102388011044e-110
"EFEADKAH_00041",763.307830112272,2.24903601732363,0.123408352564229,18.2243419557286,3.3083147911378e-74,1.65635561137696e-73
"EFEADKAH_00042",32.7820746029029,0.967726171447543,0.319737853423428,3.02662372029496,0.00247301594185592,0.00355105766972546
"EFEADKAH_00043",1508.62366041404,2.32964013244255,0.0755891642947329,30.819763046446,1.42447695394322e-208,1.65767318115245e-207
"EFEADKAH_00044",3322.94502574166,2.34191487557537,0.0634148879413612,36.9300483151671,1.52283640419517e-298,2.62275938413956e-297
"EFEADKAH_00045",962.814302580765,2.21297440865678,0.0889559728028683,24.8771874324939,1.31389162821395e-136,1.02858944608749e-135
"EFEADKAH_00046",1122.20627808779,2.08866647307029,0.0822059673652969,25.4077233078339,2.07195728006332e-142,1.66975380805103e-141
"EFEADKAH_00047",1305.02822031868,2.37745964079041,0.0820760887229157,28.9665318825874,1.7376814691244e-184,1.77538032133591e-183
"EFEADKAH_00048",193.06951795509,2.24996778323066,0.16324753093971,13.7825532201256,3.24586126455763e-43,1.1349217925031e-42
"EFEADKAH_00049",58.6867793564149,1.96513376940473,0.260950767414061,7.53066867316994,5.04811335824163e-14,1.07678794492146e-13
"EFEADKAH_00050",86.5615481780442,1.7772883663674,0.218896279811317,8.11931736756503,4.68813089699193e-16,1.05055959282778e-15
"EFEADKAH_00051",617.096978334087,1.55788145821393,0.0983796176730238,15.8354087468781,1.77303256694381e-56,7.40155146366848e-56
"EFEADKAH_00052",160.597278109986,1.58230568945694,0.157836741905393,10.0249515439527,1.18417673838233e-23,3.08213185620411e-23
